raw_tweet,sentiment
"@DarrenFlechter @manutd_world Sebelum pildun, bahkan sebelum era ETH pemain emyu ini mentalnya bener-bener harus di up",0
"@ald_sandi @PorosHalangID Iya iya tau gw, dia ga ada kontribusi di pildun semenjak jadi pengangguran kerjaannya cuman jadi keyboard warrior debatin goat, tapi.. ayolah se bodo bodonya aguero dia tetep lejen biar pun gw ga suka, wkwkw hargailah pengangguran tu dikit..",-1
WKWKWKKWKW SG NYA FARHAN SEMENJAK PILDUN MOOD BGTTT😭😭😭😭😭😭,1
abis nonton pildun nonton ini berasa bngt mediokernya asia tenggara :(,-1
"MAKKK ALHAMDULILLAH AKU LULUS OSCE MAKK ONE SHOT MAKKK, GAK RUGI LEK KU SINAU KARO DISAMBI NOBAR PILDUN MAKK🥶🥶🥶🥶🥶🥶",0
@Leo_sanny @joni_super @barcastuff_idn tapi sayang di pildun kemarin gk bisa maksimalin skil guling²nya,0
@detikcom Buat saya itu satire bro. Dia nyindir adiknya yang ga karukaruan di pildun 🤣,-1
Pildun selesai dan tebakan saya salah semua wkwk,-1
"@rrraaihan Tapi ada kekurangannya, serangan hny andalkan serangan balik yang cepat. permainan tengah jelas terlihat kalah jauh dgn Argentina. Kekurangan lainnya kalau penalti pst kalah, selain faktor Martines, pemain2 muda itu secara mental ndak kuat lakukan penalti di even sebesar pildun.",-1
Pildun dah selesai gada lg yg gua tunggu2 buat nnton tv,-1
@Cristiano_time7 @idextratime Messi banggain trofi pildun cr banggain followers 😭,0
"@AlwaysBeSmart1 @idextratime Bocil tolol WKWKWKWKWK THE BEST KOK GA MENANG PILDUN , KALAH SAMA MAROKO LGI 🤣🤣🤣",-1
@utdfocusid Yang udh balik dari pildun siapa aja min,0
Pasca nntn pildun trus nntn liga sampeu ibarat kata kaya lo maen game fps tinggi terus maen game 32 bit.,0
Pas masi grup stage hampir tiaphari  ke sini nontonin pildun kadang gk beli apa2 tpi tetep dibolehin nonton Gk kek dikafe2 minimal harus beli kopi ini itu bru bole masup Skrg pildun kelar mo ngapain ajg gabut malem malem  https://t.co/xBS9oR1gIw,-1
@idextratime Layak mendapatkan apresiasi besar membawa Argentina juara Copa dan pildun👏👏👏,1
"jujur wae pencapaian Messi yang likesnya terbanyak itu udah diprediksi dan b aja.. 2 sebab, player football dgn folower nomer dua terbanyak sama karena juara pildun bahkan unggul jauh dr Portugal  momen bahagia gmn ga byk likesnya, orang Indo suka jd kompor emang wkw",-1
"dari kemarin seliweran yg bahas kontestan pildun dgn konteks geografis, rasial dsb. kok ya makin menarik disimak drpd bahas taktikal yg udh mulai boring ya wkwk",-1
@Indostransfer selesai pildun trus nonton piala Tiger jadi gatel mata gue,0
"18/12/22 seru bat cuk, nonton final pildun di warung  https://t.co/4phHYNaHB0",1
@CNNIndonesia Pildun penuh darah,-1
@1897viki Tanya dong .. Di team argentina ini bukannya ada Ronaldo jg? Apkah kmrn dia ga ikutan main? Shg yg megang dan nerima pialanya Messi ? Maaf ga ntn pildun juga jg baca selintas dr beranda temen2... Makasi..,0
@westerlinggg @pesannbulan @konakanii @idextratime AFF kemarin kita naik 2-3 rank gw lupa. Memang ga masuk kalender fifa makanya masuk kategori A yaitu pertandingan persahabatan non fifa matchday. Bobotnya 5 poin doang.  Klo win cmn dpt 2-4 point doang. Klo pildun bisa dpt 20-40 point karna bobotnya 50-60 tergantung fase 🙄,1
"@garistengah_id Hidetoshi Nakata Pildun 1998, dibeli Perugia",0
Sedih jg ya pildun selesai😞,-1
@azzahhada @Dennysiregar7 MANA YG KEMARIN RIBUT QATAR TUAN RMH PILDUN HARUS IKUT ATURAN MEREKA. NAH KARYAWAN JG HRUS IKUT ATURAN PERUSAHAAN GK SUKA KELUAR. Orng islam mayoritas tpi dungu soal lapangan pkerjaan klu agama pling pintar dan suci,-1
"pildun udah kelar malah baru ngeh kenapa liriknya hayya hayya hayya. kan… ya mari, mari, mari…",0
@izonemfs ada yang lagi nonton pildun,0
"@SauvignonIori @idextratime sdangkan benzema, “skali” nama nya ada di daftar nama timnas 🇫🇷prancis lgsg “ngebikin sial”🤣( “ekses nya” 🇫🇷prancis gagal juara pildun lg..🤭",-1
@AndySun37362418 @Sport77Official Pepe masih bisa main 2 x pildun lagi,1
"@Askrlfess yuk ciwi2 yg tiba2 ngehype pildun, bisa saya bantu kenalin ke orng ini sama klubnya sekalian biar makin bnyk pendukungnya  https://t.co/0RY3JHfOpB",0
"@TerrificJRP9 @idextratime Pildun tahun ini nyalahin umur sama pelatih, penasaran ntar kalo main di pildun 2026 mau nyalahin siapa lagi, itu juga kalo main...",-1
"@idextratime BREAKING NEWS! Ronaldo udah ngucapin selamat ke Messi... etapi ini Ronaldo yg ori, yg sama2 punya pildun 🤭  https://t.co/YMvBRt2qhh",0
PERNAH BGST MALU BGT NAJIS 😭😭😭,-1
@sipalingjuara @idextratime Blunder sih reply pake foto ini 🤣 argentina udah menang Copa America sama pildun loh,1
@TerrificJRP9 @idextratime Circustiano RUNaldut aja sekarang cuma cadangan di klub dan timnas kalaupun maksa ikut pildun 2026 paling ganti posisi jadi kiper ketiga 😂,-1
@lastsummerzz @kdrama_menfess gapapa 😭🙏,0
@ranggarizkiii @anothertonyyy @ubaidillahdm @sogoodbyeybr @idextratime norak bgt kyk ga pernah pegang thropy pildun,-1
"Pergi ke Pecinan beli samurai Samurai indah bikinan Koh In Final Pildun sudah usai Selamat beraktifitas di hari Senin  Oh ya, minIMM pengen tau dong, profil nomor berapakah yang sudah ada di dalam diri Immawan &amp; Immawati semua? 🤔  Fyi.  ©Medkom DPD IMM Jateng™  https://t.co/qqkWUuIrOa",0
@registaco Ya ampun ginian aja gol.berasa jauh bget level pildun,-1
Di TipiWan ada siaran ulang pildun cuy   https://t.co/TRbin78Hhm,1
@ujungsalep @garistengah_id yap tapi Forlan di rekrut setahun setelah pildun..,0
@gilanggiel98 @unfaedah_daily @sipalingjuara @idextratime Wkwk dasar badut. Cukup bgdodo aja badut pildun kamu jangan badut   dihadapan dia,-1
"@sen69ama @aglioeoliopasta @MUSIKMENFESS Tapi Jungkok orang Asia, dan juga dia bisa ngisi soundtrack karena Hyundai jadi sponsor Pildun",0
"@amdphenom7 @intermilanstory @idextratime Dia berjasa di di kualifikasi pildun sama copa amerika, cuman apes aja di pildun tendangan nya ke blok lawan mulu 🤣",-1
masih terngiang-ngiang final pildun duh,1
@crocell_bestboy ADA DONGG 😎🤘 KITA SOBAT HORE² FINAL PILDUN KEMAREN ⚽️🏟🎉🎉,0
"@rofikabdul_6324 @ibnu_ard @idextratime @Inter Sebenernya ada kemiripin antara lautaro sama Giroud ini. 2018 prancis juara dunia sementera dia 0 GOL. Dsama sprti lautaro di pildun thn ini.  Yg bedain adlh giroud pemain andalan prancis(sejak pildun 2018),sementara lautaro bukan lg andalan argentina sejak match vs arab saudi)",0
"@4stvdiy @banyak_kirinya @Askrlfess piala yg sama, kalo ada negara yg menang pildun 3 berturut-turut baru bisa jadi hak milik",1
Masih ada orang baik❤️ Nyampe qatar cuma mau fotoin boneka kuning pildun taunya ditawarin mba2 dari irak buat difotoin,1
@unfaedah_daily @sipalingjuara @idextratime Seru liatnya wkwkwk. Padhal Messi dan Mbappe sama sama udha punya trophy pildun 🤣🤣,1
Tidur sama tropi Pildun 😅😅😅,0
"@idextratime ..orang udik menang pildun ya gini, apa apa di foto, najis amat sama nih orang🤢",-1
"@garistengah_id Kalo sesuai kebutuhan dan uda lama scout pemain tersebut juga bisa bagus kok. Ozil contohnya, habis pildun 2010 ke Madrid karena Madrid butuh no. 10 dan Ozil adalah jawabanya. James flop karena Madrid mulai pake 433 bukan 4231 ditambah, peran no. 10 sudah mulai tergerus di eropa.",-1
"masih kena pcd pildun gua, hampa banget njink biasanya tengah malem ada",-1
Keknya seru ya ngehype pildun sm pasangan,1
@idextratime Buset tidur doang dapet pildun 🤣,0
"@seimeistellata Huhuu iya ga, bener bgt. Tp mungkin krn momen ny lgi pildun, jd banyk postingan ttg bola dan jd tertarik pngn tau ttg bola. Tp, baca komenan yg toxic lngsung ciut aku, apalgi klu idola kita kalah, beeuh habis di serang hiks",-1
@heeroicn kangen kicauan tengah malam mu krna pildun,1
@FaktaSepakbola Ini Messi abis menang pildun temen-temennya pada message mo pinjem duit gak ya?🤔,0
@idextratime Bangun tidur ku nonton pildun❌ Bangun tidur ku pegang pildun✅,0
"lama lama geleuh sama orang yg post ttg messi. Sampe mengagung agung kan gt. Yasi dia menang pildun, tp kan masih ada pemain lain yg berkontribusi, gk cuma pemain jg si,  pelatih, staff.   ini messi kek main 1 lawan 11 aja. trs ngebully pemain lain jg, bukan-",-1
"@doniprbd @registaco Kalo emi gada messi belum tentu angkat trophy pildun, liat save di menit akhir emi. Kalo itu goal gada yg namanya adu penalty.  Bono memang jago tapi liat pas lawan prancis doi gak berkutik, spanyol sama portugal aja yang bapuk pas lawan maroko makanya bono kliatan gg",-1
"Secara kuantiti, Nike paling banyak memerikan sponsor pada negara peserta Pildun 2022 ini.  https://t.co/s0HEpvfTTX",1
@lastsummerzz @kdrama_menfess jir jd ke spoiler 😭😭😭,0
"Jadi penasaran kayak final pildun 2022 kmren pas adu pinalti Argentina vs Perancis, kan ada beberapa yang ga berhasil ngegolin. itu yang ga ngegolin dijulitin ga sih abis pertandingan 🤔",-1
@candrarifardi pildun 2026 italia bubar dik,-1
"@ecaaadoang Asli, rungkad pildun, rungkad hate, kabehanana rungkad",-1
Btw not the qrts juga kebagi 2 kubu Neymessi sama ​kubu Mbappe Hakimi wkwkwkwk 😭  Meanwhile me an lfc fans otw menonton drama telenovela piesji pasca pildun  https://t.co/PHSgNHa0ll,0
@SiaranBolaLive apakah nasib messi sama seperti pemain korsel waktu pildun 2002 ahn jung hwan?,0
@433 Prediksi sebelum pildun wkwk lumayan lah 😅,0
@idextratime kalo mau nonton siaran ulang final pildun 22 yg komentator peter drury dimana ya?,0
@penerbitfandom Gampang sih ngehentiin halland ajak aja main di  pildun.  Udh terhenti sebelum tanding malah.,-1
@everd AHAHAAHHA udah selesai pildun nya. aku kemaren megang argen🤤,-1
"publik disuguhi match final pildun yg sangat ajigile epik nya, sampai melupakan bahwa KING EMYU VS KING BARSA menunggu kita di tahun 2023",1
@rofikabdul_6324 @ibnu_ard @idextratime @Inter Giroud di pildun 2022 cetak gol 4 bang,0
"@Dwiz71727211 @dgustoro_ @Box2BoxBola @Arsenal Sama kaya messi, harus keluar dari basrenglona dulu baru juara pildun😝🤣",-1
"@idextratime Pildun kelar, udh mulai sepi ini akun",-1
"Kelar pildun, malah nggak saling ngechat karena nggak ada topik. Separuh hati udah dicuri sama Mbappe, yg sebelah dicuri sama Messi",0
"@idextratime Otot kekar tidak perlu, juara Pildun nomor satu",1
"@idextratime Kasian yg nge gym pindah2 negara,gak dapat apa2 di pildun Qatar,oh iya lupa dapat 1 gol dan satu assis ,asis ke musuh  https://t.co/rqL1NfUtM8",-1
@Bahrulcup @dickykcivv @idextratime Udh main 5 kali pildun kalah sm anak umur 23thn yg baru main 2x pildun  https://t.co/HcdBwvXtwr,-1
"@dickykcivv @ziiiiiiiid @idextratime Messiun messi juara pildun🔥 penaldog sampe pensiun ga akan mampu, mentok semifinal",0
@Franky_Kessek @garistengah_id Jangan lupain Forlan setelah moncer di pildun Afrika,0
@sbyfess 1 menowo oleh ijol kalah pildun 😭,-1
@Mybabythvk Gue cari2 Tweet dia tentang jungkook juga baru bulan November kemarin Kayaknya perkara pildun. Jadi apa yg mau disesalin dari dia yg unstan.  Jungkook juga gak mau kali punya fans musiman macam dia. Yg ada pas JK update doang.,-1
"@chemat_1st @icik___ @SiaranBolaLive Selama struktur organisasi nya dan org2 nya masih itu2 aja. Mau 2050 pun indo gak bakal pernah bisa ikutan pildun, di asia aja cuman jadi tempat bantai2 an doang 🤣🤣🤣🤣",-1
@saya_adalah2468 @stvk__ @RFahrinaldo @FaktaSepakbola sebenernya sama aja si cuma skrg fans messi lg diatas angin dalam segala hal apalgi dapat pildun 😎,0
"@garistengah_id Dari gambar ini mungkin cm Gakpo yg recomended, ya dia ini sebelum pildun aja udah bagus gitu.",1
@sukadancoww_ @convomfs Omagaa kerennn!! Brrti kmrn pildun dukung maroco ye.,1
@SetPiecer @PSSI Yups d tnggu d AFC Cup aj main d stadion bekas pildun 🤩🤩🤩🤩👏👏👏,0
@0xMeowLuck Semoga dan insyaallah Indonésia  Timnas nya bisa bermain di pildun tahun berikutnya,1
Abis nonton pildun terus nonton match AFF jomplang banget asw😂😂😂,-1
@mantansekamar @AriJancuk_ @idextratime Kalo bisa beli ngapain ikut pildun 😂,0
@idextratime Fans PSG auto balik dukung tim liga malam jumat abis pildun??,0
Hujan,0
"@garistengah_id Javier ""chicharito"" Hernandez. Gacor di pildun 2010. Jadi andalan Ferguson. Duet dengan Rooney menang premier league dan tembus final liga champions 2011",1
@LFCIndonesia Seleberasi gak ikut pildun,0
@byan_raka Bener bener mendapatkan international thirst trap jalur pildun,0
"@dickykcivv @idextratime Pensiun balik2 bawa juara, lah Ronaldo. Pildun aja mentok perempat final. Digendong lg. Pfftt",0
@idextratime gaterasa udah mau hari kedua messi memenangkan pildun,1
"Argentina juara pildun, sementara indonesia:",1
"@SamFerkyFers10 @YonoBakrie Yaudah iya yg penting Argentina udh juara, ga kaya yg ngaku pengen juara pildun tpi jadi pemain cadangan terus 🤣",0
@swnwhsprs @KaKa01175473 @Gaotronaldo32 @idextratime loh inikan janji fifa dulu biar mesai balik dari pensi. dulu kan pensi garagara ngambek g dapat piala akhirnya di kasih copa America lalu penaldo dapat UEFA international league g terima dong di buat PIALA abal abal FILANISIMA. dan terakhir pildun biar diatas penaldo,-1
@idextratime Gitu2 cr7 gk pernah kalah di final pildun bro..😄😉✌️,1
@idextratime Semoga pildun selanjutnya ny indo masuk,1
@IndiHomeJBN berkah pildun buat masyarakat argentina @IndiHomeJBN,1
"bisa jadi tahun ini tahun terakir nonton pildun, tahun 2026 saat pildun kembali di selengarakan mungkin w udah gabisa nonton lagi.",-1
@pooyoyo Iz ngomong ngomong soal pildun,0
"@idextratime Bayangkan dari 56jt like itu, tiap orangnya taruhan 10rb perak aja. Kebayang putaran uang pildun per pertandingan 🤧🤧🤧",-1
"@TerrificJRP9 @idextratime Inget, 2026 kan pildun di US, sedangkan dodo ga bisa masuk US",-1
"@garistengah_id menurut w sejauh ini, after pildun itu pembelian sukses rata rata di Madrid sih",1
"@idextratime Kerjaan: jalan2, tidur Pencapaian: juara pildun",0
Indonesia 🇮🇩 bisa masuk dan bermain di pildun sebab sudah tertulis di piala pildun  Tapi tinggal nunggu waktu  https://t.co/lTLN9n07FT,1
"@yoeandha01 Wkwkwk   Malah ada postingan gitu katanya dari pildun tahun brp yak pasti selalu ada pemain inter di final, baik yg juara ataupun runner up :D",0
"@garistengah_id Fadiga (senegal 2002) ke Inter, gagal Pildun 2006 Grosso Ke Inter, gagal..  dan yang paling fenomenal adalah Joao Mario Euro 2016, transfer paling buruk untuk Inter..  Inter sepertinya spesialis untuk hal ini.. 😁😁😂",-1
"@pukulanakgaul @jurgenholic amrabat udh lama di pantau, karna dia di pildun tampil gemilang makanya di percepat buat masuk daftar transfer, sama kaya diaz. harusnya masuknya musim ini karna spurs ngincer di percepat transfernya musim kmrn",0
"@The_RedsIndo Pemain Liverpool gak diajak bang, gaada yg juara pildun",-1
"@ned_cromagnon @watrodukuhsabil @CNNIndonesia Euforia namanya, aku yakin klu Indonesia juara pildun pun pihak istana ikutan juga, PSSI gak usah ditanya",0
"@ManaluFernando @memefess Banyakan di monas menurut gua si, gmn indo juara pildun kek argentina ya",0
@idextratime Si paling pildun padahal hasil settingan,-1
@mrbintang2020 @aswanreiga @idextratime Minimal menang pildun akwwkwkwkwk,0
@karjomblo Yang penting ada pemain inter yang angkat trophy pildun...  Walaupun ya gitu...,0
@idextratime Akibat pildun di setting,-1
@PSSI Yang saya ingat hanya gol2 final pildun 2022,1
Abis nonton pildun terus nonton cuplikan liga 1 kok berasa kaya nonton tarkam 🤧,0
@idextratime Buat fans ronaldo yg mau liat portugal juara pildun. Cek yt windah basudara yg main fifa,0
@JastokS @idextratime ok. 1 batang mangrove setara 10 trofi pildun,0
"Pildun udah kelar. Twitter mulai kembali dikuasai konten politak-polituk.   Saatnya kembali ke toktok, lihat yang menggemaskan dan unyu2...",0
"Pildun buyar, atiku wes siap diacak-acak maneh karo chelshitttt 🥲😔",-1
@idextratime Ini lagi demo apa perayaan pildun min jgn sampe salah post. Soalnya Argentina kan bentar lagi bangkrut negaranya kyk sri lanka,-1
@meddyDLuffy @idextratime Gausah pildun AFF aja juga cukup wkwkw,0
"Tepat setelah Piala Dunia usai, badan langsung ngedrop sampe demam. Sedih Pildun udah selesai karena seru banget, tapi lega juga karena udah gak harus begadangan (bagi wong sik kerep turu gasik ko aku, begitu berat melakoninya wqwq) semoga semua ini bermanfaat di kemudian hari🍻  https://t.co/9GSzZFWUCI",1
Neymar kalo konsisten padahal masih bisa satu seri lagi pildun di 2026 nanti amrik Canada meksiko,1
@garistengah_id Tepat sebelum pildun,0
@mrbintang2020 @idextratime GOAT tu yg menang pildun  https://t.co/7jjzOjhi7y,1
@AR_AnindyaJKT48 Ngangkat Pildun sama messi,0
"@gigiyaya99 @FaktaSepakbola Gw kasih contoh lain: emangnya lo percaya Jepang di Pildun kali ini bisa lolos dari Jerman Spanyol di grup? Mana ada, gk ada yg yakin mereka lolos, tapi mereka bisa kalahkan 2 Eropa tuh dan lolos grup. Artinya apa, Lo gk berhak ngehina kerja keras negara lain, fuck you bitch🤭🖕🏿",-1
"@BorjaMbah @idextratime di pildun 98 mereka baku hantam, dgn kartu merah beckham yg penuh cerita 😄",-1
@messinisme @AriesPirlo @RadenGanz @Latif54Latif @idextratime Tetep aja udah ada pegangan pildun wkwk,0
"@gigiyaya99 @FaktaSepakbola Gini dek gw kasih tau, Arab Saudi prestasi terbaik nya lolos 16 besar 1994, artinya prestasi Saudi di Pildun masih kalah dibanding ama Jepang Korea, kemenangan mereka atas Argentina ""bisa aja"" jadi motivasi mereka utk lolos grup kembali kayak 1994",0
"@Alfianwisnu087 Iku mbah @AltecoGaring lapo om, kongkon moleh adus² kono, korban pildun iku",-1
"@Ismeedly @Xryyy_12 @idextratime Jadi inget Pildun 2006 Sven Goran Erikson diprotes sama fans Inggris krn dia membiarkan WAGs ngegeruduk camp Timnas Inggris. Yaaa krn dikhawatirkan pemain ga fokus, HS sm pasangannya dan mempengaruhi kebugaran.  Maklum pas itu ""Leader"" WAGs nya sekelas Victoria Beckham wkwkwkwk..",0
"cape bgt dnger para duda depan rumah tiba tiba bahas lgbt, katanya ""L nya lesbian, G nya gay, B nya banci, T nya apa?"" terus dijawab sma yg lain ""tolol"" 😭😭😭😭 trs ujungnya mlah bahas pildun plsss",-1
